total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,stringency_index,population,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
1.7006906705181335,0.40858463296394976,0.4680527167173184,1.058143915609695,7.361586146858984e-05,0.03021926037155554,0.7885196374622357,0.3854844993599377,0.3037001536710243,0.3458483474846446,0.3022996579778919,0.47518998658918193,0.4893616768698685,0.3564760658840144,0.6902441401206497,0.30020503911214924,0.6874813265610995,0.7661548039429356
0.04607665420927322,0.060395953993116584,0.01350588054829609,0.5116162250408138,0.02704572423743687,0.002805808729592761,0.10574018126888218,0.04513830912227973,0.009828022274214195,0.6249026980117891,0.8307973264351417,0.3844434510505141,0.20498104388298857,0.5505986656274745,0.34794867348716924,0.029197080291970802,0.34508515088138614,0.23701037800150082
0.006787064716739402,0.008814780515359196,0.04598379241299661,1.6744945372347106,0.022833971109465345,0.001227712531159931,0.051359516616314216,0.046529748984248887,0.044362789870440913,0.6644959643646801,0.40445143065577055,0.13187304425569957,0.15888747505847034,0.34374150771114564,0.2980379730063772,0.05678759229709334,0.23513594263519555,0.3736205264329213
0.009018260864783821,0.08111309759159042,0.20859354750906733,0.937289822654854,9.86088622576796e-06,0.018795441900372734,0.5302330322698052,0.37167090627241345,0.19955606197780035,0.4670748456344851,0.36102660051657853,0.2908687205388636,0.36531427361539187,0.3500964284274994,0.5578077971168361,0.25082306792024806,0.854496564087242,0.7360062596429262
0.21718103054841248,0.21720821646152985,0.11890808260849281,0.8838377495918626,0.0019988502024630727,0.00541334754508922,0.6918429003021148,0.45177269438414863,0.09582672396562751,0.4187305187850272,0.44184157149204056,0.40634778721502013,0.2825266779411101,0.6178977272727274,0.5926429789912296,0.20364963503649636,0.7556020316701519,0.7093852286017142
1.215599540316683,1.1085014792313652,0.433979101978073,1.0465904809745072,5.3119419240281485e-05,0.008456863087749995,0.5564420920735068,0.4554168358388466,0.3130345426910524,0.3871039278575419,0.1827537963047286,0.31202503352704514,0.7083441780248416,0.42755681818181823,0.6642648128558928,0.24701910970686686,0.909769943232746,0.8295363230052528
0.4362324571612906,0.06833313534825573,1.4697941165393984,1.116413412030642,0.006871002020036552,0.005804667023614537,0.5709969788519637,0.0,0.5730605010425341,0.4053228531046461,0.45996549588674407,0.727313366115333,0.16780872129754776,0.421875,0.723981409430446,0.0802919708029197,0.7376755303256646,0.8377658500191938
0.7612437293000461,0.6055321071188159,0.23034124951872184,2.0,0.031400157642867875,0.0008290535511221865,0.5075528700906343,0.38487226582067124,0.15715130145631417,0.41493137184898166,0.2915332053302351,0.2016092981671882,0.4594645432727063,0.2840909090909091,0.5545366197088111,0.35766423357664234,0.6988347774126082,0.7752214447132422
0.7785770253650616,0.5229214193186564,0.14197336023525806,1.4625341920984538,0.0020582072766413477,0.005313075482172945,0.622356495468278,0.3921077531029109,0.06988935479842676,0.42404932449549104,0.4907409688237379,0.2735806884219938,0.17364183773705094,0.6306818181818182,0.6014970135852695,0.29927007299270075,0.6516283238721243,0.6600080665180681
0.04711428665690359,0.04937667024656011,0.19061117861434376,0.9725667074693098,6.747547448463034e-05,0.01197620574958975,0.513595166163142,0.22847442533533702,0.17914270179599354,0.47758001661177246,0.2921694354354064,0.5444792132320071,0.3006782119935327,0.31614580956660476,0.5308858674679708,0.2700729927007299,0.7092919031968927,0.7011557015877732
0.04848568438378059,0.055765527484773335,0.45606928104552913,1.5001883712168782,0.01771601830864972,0.00015841952208163975,0.688821752265861,0.5344798797795959,0.3783075649696115,0.4141715424617725,0.1809686329198637,0.18238712561466253,0.39724463458467246,0.125,0.6431978130109356,0.272992700729927,0.90110546758291,0.962854660631097
0.2326318794412685,0.14324584009108932,0.2803928805774895,0.8140148185357279,0.0062568243674205526,0.005510415036922602,0.8851963746223565,0.7359047141982523,0.3850844330598766,0.41569120123619074,0.23063442852021215,0.2396066160035762,0.6966779451458351,0.3295454545454546,0.6647626158551103,0.5306569343065694,0.8443382133253663,0.9118315931446626
0.18166100921382788,0.09407119543389841,0.15184691262795735,1.5232952404872537,0.007043843700499839,0.006159599114359926,0.5226586102719033,0.1861746535314744,0.13060642948281978,0.3892798434667529,0.7813639739838643,0.2735806884219938,0.15030937197903826,0.4943181818181819,0.5528473667170585,0.3357664233576642,0.5891843441888258,0.6632998773236445
0.0018127523630251858,0.0,0.0005494708088691642,0.0698229310561346,0.00826080892831443,0.021859568148899666,0.07250755287009059,0.05443312740023376,0.0003524852770636624,0.9551700661546625,0.42706217195082646,0.22619579794367456,0.23832405566242248,0.3477735569338436,0.205620758255804,0.051094890510948905,0.2479832685987451,0.10369204037565671
0.496362994026683,1.3973204942030777,0.4366209275663965,0.9303026497551175,0.008051568189909342,0.019404556579622763,0.8066465256797583,0.6858685367618411,0.36119171930939886,0.4118920543001452,0.1904084812652765,0.1475189986589182,0.6325136643113004,0.3366477272727273,0.6281779254972156,0.40437956204379555,0.8470271885270391,0.9249988363669683
0.008763858773847904,0.00533024314991834,0.013007748356405741,0.9767675499183726,0.00842228554311992,0.00511558086753218,0.11178247734138969,0.07881115378193354,0.012066254331565444,0.787247771581448,0.35105990343745624,0.0,0.15614248841854142,0.0653409090909091,0.22764866260985145,0.029197080291970802,0.2536599940244997,0.26499076984890024
0.18509218410060246,0.06150143801814513,0.2190712717606482,1.0398864631318572,1.7655523199409242e-05,0.019002680320806348,0.5080033560757437,0.32456033084610625,0.19452348002893682,0.4694844692499853,0.3759827181335384,0.3118443663786736,0.3427564931411054,0.36029774065981207,0.5409454717934454,0.23573849771759414,0.7322975799223186,0.674123479029654
0.004362088589846277,0.004349206887941254,0.009197643594184318,0.6977269873163381,0.014522431384953271,0.003618787738670123,0.07552870090634445,0.04630711860633384,0.008960376131074813,0.7424178377361101,0.39515768943263085,0.06392489941886455,0.175586209883552,0.23011363636363635,0.23144083097339835,0.021897810218978103,0.2479832685987451,0.11356747279238577
0.10098631214110151,0.051395309935537675,0.030673315842933355,1.8023358030892882,0.11442086175565189,0.06537836706738794,0.37462235649546827,0.1522791784939055,0.024620595632605508,0.522827144832676,0.43361706875462724,0.3303531515422441,0.16391997700454564,0.5255681818181819,0.3347166180808737,0.051094890510948905,0.5769345682700928,0.4180599723082028
0.13723893085138555,0.191759457019864,0.12517960702329223,0.6746201180459626,0.004827016707817206,0.003361853499104762,0.8942598187311178,0.7094116992263595,0.15396401235835658,0.42176983633386367,0.6018859849835037,0.21546714349575324,0.7297322716363532,0.5213068181818182,0.5835496669002705,0.5367883211678831,0.6504332237824917,0.7554705798797836
1.908142379026124,0.2392193084744886,1.257172609617238,1.3954539746326762,0.0011816486232469722,0.10005342846981266,0.5226586102719033,0.04792118884621806,0.36662824891059387,0.3716521430619768,0.23927600067938704,0.6942333482342422,0.25724984003659634,0.42471590909090917,0.6263748075449995,0.1386861313868613,0.7173588288019124,0.8097854581717943
0.4802717868447727,0.39441375002323287,0.284737763393348,1.1758226842414683,0.0002726552758087897,0.002034385771332248,0.580060422960725,0.26014359659375524,0.23269624532872082,0.445385180738533,0.351200697573465,0.5444792132320071,0.20475179208106786,0.1803977272727273,0.5741247784107538,0.2043795620437956,0.6166716462503734,0.7455951474630547
0.3834467725942232,0.41810084632559896,0.13287753610623254,0.8140148185357279,0.0022788533774280467,0.0035332463654090744,0.8277945619335346,0.566872599766238,0.09505668317589537,0.4118920543001452,0.4756321641341261,0.40634778721502013,0.7316766437828544,0.5681818181818182,0.6155532576026448,0.2481751824817518,0.7206453540484019,0.6814048367543148
0.381153075644299,0.14233914924600008,0.18138005948943597,0.0698229310561346,0.006564553077911877,0.00241485105748003,0.7613293051359514,0.5155006400623365,0.14196360229374733,0.46982954436523366,0.6263801799093173,0.18730442556995974,0.34863533092214605,0.5454545454545455,0.5921076586872017,0.7956204379562043,0.6426650731998809,0.7472410528658426
0.2294125382840322,0.10961100376818128,0.08434275316277103,1.5348486751224413,0.0002756935098301582,0.0008419235220841206,0.2990936555891238,0.09756776312127788,0.06160534446287212,0.40992957974444166,0.2728381349121,0.7206079570853822,0.13331425635152835,0.3065197005331308,0.5836621124930537,0.0875912408759124,0.6375858978189424,0.5826505125870227
0.13303854704880747,0.23344622523267286,0.4604758909876666,0.5814391560969484,4.2703410905418294e-05,0.06764141449147358,0.6389985266146766,0.3734609549381685,0.4300868652383896,0.3781782349659659,0.22314843087356143,0.5368797496647295,0.3762127319602589,0.30785715225594756,0.6260949420919767,0.29036410451550343,0.8757095906782193,0.868030905320301
0.5310095162511249,1.1026685964150962,0.05099966894601054,1.8372472686173555,0.008109521131694023,0.0005202259346661351,0.31117824773413894,0.21522791784939055,0.05353363372630046,0.46432028201757414,0.30915505252294534,0.2637460885113992,0.38563305894303285,0.26420321687155934,0.2922686527288195,0.072992700729927,0.5446668658500151,0.5579619315451998
1.036954515545471,1.0944097903216812,0.20864275902699292,1.4768303403239984,0.14767957238839718,0.0012871521560845268,0.5558912386706948,0.2523515333667279,0.1156077057745147,0.4362065946908369,0.2741716944644842,0.3182834152883326,0.3408578423361418,0.14488636363636365,0.5550040387931098,0.15328467153284672,0.6752315506423661,0.6665916881292211
0.030150909194216206,0.03923336945550872,0.14916175062131376,0.5814391560969484,0.0001990949960282194,0.034336772406658216,0.7462235649546826,0.49796849780152497,0.1403304047427137,0.3614680494894699,0.26366393587991116,0.5623603039785426,0.18141932632305516,0.0965909090909091,0.5763930391691051,0.4160583941605839,0.7741260830594561,0.7340738096435373
0.015147096828588343,0.010946554534383543,0.6378632700779963,0.6746201180459626,0.0003033884754280982,0.004197471252283838,0.5226586102719033,0.10330049535259084,0.6118976789035863,0.3761280818261566,0.3051517173726605,0.5274921770227983,0.18336369846955622,0.3295454545454546,0.7049376941582375,0.18978102189781024,0.6746340005975502,0.8213067959913116
0.01660156930165893,0.08679393797537473,0.07327569126429177,1.5815647369082004,0.0005355316483816403,0.001088055255902316,0.40785498489425986,0.136416764067457,0.06921007348481643,0.42176983633386367,0.32611277643259573,0.3915958873491283,0.19264275099401784,0.32758277840580324,0.5373814449113339,0.1167883211678832,0.5527337914550343,0.4246435939193556
0.06166198979825622,0.01086089568449098,0.14078064796853762,1.3954539746326762,0.0016332790187920053,0.0002019396648525176,0.32326283987915405,0.09550843212556354,0.1302620285332037,0.5358635162603165,0.35308415120422276,0.17076441662941438,0.25530546789009534,0.37926136363636365,0.4418414227220705,0.12408759124087591,0.48730206154765465,0.5974636612121167
0.045669620028116205,0.02061145872980855,0.003800718082986383,1.209343212357152,0.003355018378380421,0.0003794832401707664,0.09667673716012082,0.09600935047587242,0.0,0.711314633509762,0.6165484988268991,0.22843093428699152,0.2113731804353337,0.43862344067883996,0.2527256144486035,0.0656934306569343,0.0,0.021396770236246754
0.1925988328296001,0.3979823300338514,0.2997882893556808,1.314077608941354,0.026221597874664635,0.00020157785843993314,0.794561933534743,0.5716591528914121,0.37287972172024847,0.4141715424617725,0.17805711644692926,0.2852033974072419,0.3778009131196619,0.12642045454545459,0.6575650965476812,0.17518248175182483,0.8709291903196896,0.9414578903948503
0.2813203248575403,0.33264402202240545,0.2504938314069838,0.8722843149566748,0.006012416400234397,0.011066417681830852,0.8459214501510574,0.674458729893694,0.48806053200378824,0.3564601541121178,0.17027359156946772,0.2056325435851587,0.5839043606487739,0.30113636363636365,0.7184110462948105,0.32335766423357665,0.9112638183447865,0.971084187645038
1.1096482176274256,1.0770679137302246,0.270712824422041,1.8955167650383022,0.013280827489610713,0.0012479736902646626,0.6132930513595166,0.3568764957978516,0.19011755472143646,0.42025017755944544,0.20780187004861422,0.33392936969155124,0.8094515296428966,0.48011363636363646,0.5926317146957415,0.14671532846715327,0.803704810277861,0.8048477419634297
0.002737159384376266,0.005186400930287434,0.10518280408457137,1.1513248775587093,0.9999999999999999,0.007625690384782671,0.7129909365558912,0.30071798296877605,0.12597336162503928,0.41569120123619074,0.385662054731441,0.3911488600804649,0.18141932632305516,0.578125,0.6415047550617372,0.3094890510948905,0.7060053779504032,0.6550703503097035
0.03411773978038575,0.007216354052269675,0.022278639371450495,0.604797186989828,0.01832630107447775,0.00394172580521697,0.10876132930513593,0.05877441976957755,0.025283011663104402,0.6246442827186973,0.4412372193044561,0.06392489941886455,0.21660198723922597,0.3559822136050142,0.2651019549035048,0.13169084071936638,0.13444876008365703,0.22713494558477165
0.03582432325927936,0.025312998245609775,0.026747997788842057,1.116413412030642,0.018442737068396598,0.002622993117976853,0.11178247734138969,0.07753102910892191,0.023252641424988278,0.5912117896814963,0.3627657404246693,0.27760393383996423,0.22506782698625222,0.3174020185109922,0.1902674305226313,0.0875912408759124,0.17956378846728405,0.33247289136321645
0.005308535849983412,0.0047726525232592056,0.0,0.7906567876428483,0.062224113126688005,0.001847383542656433,0.05740181268882172,0.06784660766961652,0.0012633309699576073,0.9962008530639546,0.4614385213285709,0.22843093428699152,0.23027942132676427,0.3571340344577687,0.19809046668353505,0.056946567938719946,0.2210935165820136,0.16952825648718461
0.042113718467795595,0.02593200465143717,0.04123253640409402,1.209343212357152,0.0038332487802694095,0.0007891514724771535,0.1178247734138973,0.08554572271386432,0.03629489768853597,0.6915092687930995,0.4948372812336511,0.27760393383996423,0.17753058203005306,0.6335227272727273,0.3939681228205687,0.11475405079533049,0.33731700029877487,0.4147681615026264
0.7470082552378788,0.8256446434531183,0.11057863505257012,1.5815647369082004,0.035351395230465175,0.0022786567864571516,0.5166163141993958,0.21071965269661047,0.10831028439975932,0.44456471795013713,0.2028169606859669,0.2883325882878856,0.23586174642508476,0.08238636363636363,0.4724326801005144,0.11751824817518246,0.7173588288019124,0.6468408232957625
0.02509517167558968,0.012874686759323684,0.009203628358954299,1.0869306112109023,0.0006036074050968817,0.02259817009687573,0.16012084592145015,0.06678911337451995,0.0064730521845056815,0.5479015146105768,0.38515333629661713,0.48681269557443013,0.2300286299855816,0.22585227272727276,0.24809124242236857,0.15328467153284672,0.32984762473857154,0.2452399050154418
0.49632257928529155,0.17427858682292133,0.09393630012015551,1.5232952404872537,0.0003857223246625541,0.007000592277097401,0.3202416918429003,0.16201925752768964,0.04782923767544281,0.5372847777378464,0.279827368343022,0.06392489941886455,0.18530807061605728,0.125,0.4320686076071758,0.14598540145985403,0.5885867941440095,0.49377162083646
0.6813185378111524,0.28667592751968335,0.07288200798230933,1.3720959437397966,0.0035386811187300134,0.0049589186908830934,0.5589123867069486,0.28763844826626594,0.12783347076689996,0.42025017755944544,0.22105777077848898,0.3482342422887796,0.2689160729156027,0.13778409090909088,0.5555496244583034,0.07518248175182479,0.8066925605019422,0.7241983772268081
0.022497768483100037,0.017272379788713554,0.09478787799680426,1.7674243375612209,0.007868843390545081,0.005699536417443555,0.8459214501510574,0.5116602660433016,0.16244623328558358,0.3342842742603823,0.2914481975500034,0.32543585158694677,0.47696389259121585,0.6477272727272727,0.5616612307164187,0.3722627737226277,0.7624738571855394,0.6962179853794086
0.1093134442707293,0.009713390336873629,0.27346595950607194,0.9547178938958647,0.00011344986772999901,0.01873676531525252,0.8036253776435046,0.5310847665163911,0.2533034599535435,0.4177762994811088,0.37578129511017644,0.47518998658918193,0.45918733210603596,0.367651338593637,0.6102283417154556,0.32056562925505533,0.7648640573648042,0.7971896240324574
0.14696985665138668,0.02445640974668415,0.45378572307413506,0.8518545792031658,4.5098286887960546e-05,0.013250332874821235,0.6448776088488842,0.36244816765771215,0.42349653870380366,0.3809624188388385,0.2788780765128047,0.546714349575324,0.3846065998424736,0.3297965221800863,0.6914960274288956,0.2685835168484501,0.9154466686585003,0.9019919638034832
0.09166608625843807,0.04045845262944385,0.6595210599018703,1.1395202813010175,0.000607987242112822,0.006591079104682122,0.6706948640483382,0.44732008682584734,0.2730945326209493,0.45238752506934243,0.22530550329693985,0.3687974966472955,0.5255731962537422,0.6392045454545455,0.608076064654857,0.2408759124087591,0.8276068120705111,0.8476412824359232
0.29474649601442837,0.09871778398939121,0.20709241281028956,0.7675499183724728,0.007439729136816767,0.007083084139166667,0.8519637462235649,0.6152390493682863,0.27473525547678784,0.4112425070612171,0.3399517774049971,0.2606168976307555,0.7375097602223575,0.43465909090909094,0.6290120315301883,0.47664233576642334,0.7798028084852104,0.8789134850888989
0.15939885592373804,0.18312084281843474,0.4115180675450061,0.9652141152831848,0.05821010158064142,0.012243477315228953,0.9516616314199396,0.8588523404018479,0.38330036819811353,0.36963046801867433,0.24518669789861977,0.32722396066160037,0.6927892008528331,0.3607954545454546,0.682365581483492,0.5766423357664233,0.8380639378547952,0.9579169444227322
0.2510391903855072,0.09965033410991969,0.040491363712145734,0.7441918874795932,0.0006858731667635136,0.002126801466432402,0.31117824773413894,0.10318918016363332,0.017580539682179288,0.5813340076477778,0.3805323664930867,0.22619579794367456,0.17753058203005306,0.23863636363636365,0.391435793965502,0.09489051094890509,0.413205855990439,0.20080045914016043
0.0195863949867392,0.08772200021131422,0.08226978674185825,0.41868642471430373,4.945519645759282e-05,0.0050875150272416975,0.4884979881948257,0.3187919450581576,0.07750743156100795,0.5264093162519294,0.33980699852929,0.47518998658918193,0.3356185901587002,0.33188132962171824,0.48188761402578517,0.2700729927007299,0.6489393486704511,0.5941718504065401
0.22134530684961137,0.1812347319160834,1.0112121186495198,1.0699485118673868,0.004023693181328486,0.007049177709644462,0.8217522658610271,0.6567039572549674,0.3957989964425519,0.4118920543001452,0.19023448096511486,0.24228877961555656,0.5197400798142391,0.15767045454545459,0.6455943628918671,0.17518248175182483,0.8252166118912458,0.9463956066032151
0.4738276059260291,0.3134839151266256,0.16680146347474004,1.6978525681275904,0.007536248127604912,0.011512473301917165,0.377643504531722,0.21667501530583846,0.11988559644619848,0.4225296657210728,0.3919765389067742,0.32230666070630304,0.30974788799212494,0.16193181818181823,0.42647628344774396,0.1094890510948905,0.6214520466089035,0.6287358638650924
0.0537009272479669,0.06377382184737046,0.12238707791090347,1.6978525681275904,0.030465875322151895,0.0008895785952845356,0.42296072507552873,0.18539544720877163,0.11397696792310877,0.4141715424617725,0.4075316344426022,0.256593652212785,0.15808686056504248,0.3224431818181818,0.5550992481680959,0.1313868613138686,0.7051090528831789,0.6583621611152799
0.35578700606496055,1.0400471285294879,0.04357711601125687,1.01167901544644,0.012257326138056858,0.003452770281924208,0.392749244712991,0.21884566149051038,0.0853214414596649,0.4377262534652551,0.22434518102963527,0.2038444345105051,0.18336369846955622,0.0653409090909091,0.5411105605942518,0.1021897810218978,0.7089931281744848,0.6550703503097035
0.04606354920242745,0.09351845342138415,0.09065391226859824,1.3720959437397966,0.07109842369533789,0.005058157021191984,0.3081570996978852,0.13163021094228308,0.08504855240656668,0.42025017755944544,0.7356988570406684,0.7295485024586499,0.1483649998325372,0.6022727272727274,0.5825091491901226,0.1094890510948905,0.559008066925605,0.5628996477535644
0.004700344395914171,0.07869765741610808,0.007788000910726726,1.9535350998367451,0.002463392918906147,0.0022828434035170576,0.12688821752265866,0.09155674291757109,0.007303579224172895,0.5839370838397094,0.4510263964967584,0.22619579794367456,0.1483649998325372,0.05255681818181819,0.33302246137703717,0.0437956204379562,0.38960262922019684,0.1415478646397852
0.058615671388745835,0.002569765496776884,0.13806265194406483,1.017469874744645,0.0004144455514888557,0.018847752204669072,0.40181268882175225,0.04753158568486669,0.12751396285531033,0.5232211340257635,0.4034164887115501,0.3014009188437087,0.228569381139255,0.3663290971058051,0.44831574572812427,0.17967851461299017,0.5073199880489994,0.5207411376094935
0.7629235529048212,1.105096135896957,0.3315183427670758,1.1744317468290848,0.032483309956775404,0.004805202652165053,0.918429003021148,0.7387432515166695,0.28906734038355486,0.4179706893978181,0.1698273007232515,0.2762628520339741,0.6772342236808246,0.3366477272727273,0.6616027501373606,0.20948905109489052,0.9046907678518075,0.8838512012972632
0.1162972215552619,0.07783965148161526,0.2544985097587441,0.34886349365816904,0.0009210788907269327,0.001596910131887224,0.8338368580060423,0.7216007124172094,0.24786214260822423,0.4141715424617725,0.37725425396790324,0.1354492624050067,0.620847431432294,0.44886363636363635,0.6232461513010991,0.335036496350365,0.7606812070510904,0.8509330932414993
0.029895040808808032,0.01670670813847965,0.02951147379449757,1.7443174682908453,0.07987281297912174,0.005417792595300973,0.14199395770392753,0.08554572271386432,0.009191080475523581,0.6132468419105607,0.28037859066796167,0.28967367009387573,0.1522537441255393,0.011363636363636367,0.21379959168597168,0.0145985401459854,0.3979683298476244,0.17940368890391378
0.08248891573022381,0.10020792473657883,0.3093286303280896,0.604797186989828,0.003848968671183538,0.0009303076600154759,0.836858006042296,0.7089664384705293,0.3433644442334492,0.41767138758401645,0.24169075293659267,0.2132320071524363,0.5002963583492286,0.21164772727272735,0.6537170824782391,0.23211678832116786,0.8553928891544667,0.9315824579781211
0.0014908549046633664,0.0034699915230062693,0.030910096311032288,1.0001255808112521,0.0006222613143673421,0.002554611705998383,0.40785498489425986,0.15350364557243834,0.06916172232640112,0.4210100069466546,0.5861223547367947,0.6034868126955744,0.34280221448264286,0.3849431818181818,0.47750580905387996,0.1605839416058394,0.4230654317299072,0.6369653908790334
0.17088076643212066,0.1678152795835977,0.23654564900681677,1.018875185984558,1.857817922053373e-06,0.018986034156267366,0.5334579910122507,0.3619574724712477,0.21254789319349632,0.45587946115043065,0.3541906579347326,0.3062391906914887,0.3730983964735499,0.3472409744584895,0.5686803239652314,0.24456202777894398,0.8413504631012847,0.7381917902111925
0.39545412056239726,0.7911111973086957,0.37345887020505897,0.9652141152831848,0.04534958767923223,0.006328562709036885,0.8126888217522658,0.6986697834919575,0.32633532448598296,0.40127972828354525,0.15210450679151613,0.16897630755476084,0.7297322716363532,0.39630681818181823,0.6448727469112653,0.4291970802919708,0.8778010158350762,0.9003102553251452
0.43777055424098194,0.3141548257545474,0.27109555346010006,1.1586543529846176,3.3387919993342146e-05,0.0018178704767156122,0.5351384051246638,0.3446305573400021,0.2232195812529011,0.44495845745043044,0.3490332972568877,0.33250802338750945,0.3940186177626152,0.34088564029616414,0.5976223350663153,0.2240022572192933,0.8183447863758588,0.739920885474332
0.18032333625981273,0.039076597598158166,0.1581278536239653,1.4652769056888109,0.0015458094215845433,0.0003991241597110676,0.2416918429003021,0.13636110647297825,0.136755626949914,0.4362065946908369,0.3830958823656977,0.27760393383996423,0.2063654782404755,0.3530495064253982,0.4608435724254537,0.4525547445255474,0.394084254556319,0.5727750801702938
