total_cases_per_million,total_deaths_per_million,stringency_index,population_density,median_age,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
1.7006906705181335,0.571904090696809,1.058143915609695,0.04128194425327546,0.5559545848060116,0.3854844993599377,0.319122580022452,0.5292378591399172,0.47518998658918193,0.4215305351704939,0.5015886566975472,0.36156537051329013,0.6874813265610995,0.663769313917436
0.04607665420927322,0.2594483746067779,0.5116162250408138,0.014181209019495867,0.07455329681306672,0.04513830912227973,0.04214150451853019,0.8697715861679601,0.3844434510505141,0.1100185942229371,0.5570063106506475,0.029197080291970802,0.34508515088138614,0.20105827439297796
0.006787064716739402,0.21316073382708764,1.6744945372347106,0.012621114807145886,0.03621160130920387,0.046529748984248887,0.07469129760579908,0.5416304960694933,0.13187304425569957,0.03415857025690074,0.2775123703745319,0.03378150895672337,0.23513594263519555,0.3169460297722638
0.009018260864783821,0.33188217244341384,0.9061023503716426,0.05707621070270016,0.5394863650626434,0.5266644564371358,0.2811229569407248,0.46090992742328785,0.35871930896944804,0.3172891315141292,0.35865119397004713,0.32592337731378873,0.854496564087242,0.7197943342620369
0.21718103054841248,0.40016773373726333,0.8838377495918626,0.016759002577691997,0.4877915705769219,0.45177269438414863,0.12319720984590904,0.5704081662532776,0.40634778721502013,0.15945330296127563,0.6178977272727274,0.20364963503649636,0.7556020316701519,0.601778585162316
1.215599540316683,1.1999917701996827,1.0465904809745072,0.01976779949895547,0.6460942689997545,0.654333293354226,0.42174269955121085,0.3709988466778255,0.31202503352704514,0.6583143507972665,0.42755681818181823,0.34397464641833786,0.909769943232746,0.7037039603754228
0.4362324571612906,0.2665710004525889,1.116413412030642,0.017145858115544144,0.40258780279056006,0.0,0.573000749273994,0.5843574134880107,0.727313366115333,0.025056947608200455,0.421875,0.0802919708029197,0.7376755303256646,0.7106851504585124
0.7612437293000461,0.748639773921985,2.0,0.01222700349246439,0.35785582470272004,0.38487226582067124,0.18099699966421762,0.45472193211446454,0.2016092981671882,0.36674259681093396,0.2840909090909091,0.35766423357664234,0.6988347774126082,0.657628105827032
0.7785770253650616,0.6745070316123161,1.4827052600573538,0.016659874359037503,0.4387994040997639,0.3921077531029109,0.09875065762087724,0.608044042907488,0.2735806884219938,0.03189066059225513,0.6306818181818182,0.29927007299270075,0.6516283238721243,0.5598914446637789
0.04711428665690359,0.24955994801000747,0.9845696831419526,0.023246995585648453,0.3621160130920381,0.22847442533533702,0.2017243877597457,0.45521161254139286,0.5444792132320071,0.10612306562836317,0.30980293789467034,0.2700729927007299,0.7092919031968927,0.5947973950792266
0.04848568438378059,0.255293146944744,1.5001883712168782,0.011564019658937566,0.48566147638226287,0.5344798797795959,0.3894417386436646,0.3696248790498679,0.18238712561466253,0.29384965831435084,0.125,0.272992700729927,0.90110546758291,0.8167992397214731
0.2326318794412685,0.33379576742045425,0.8140148185357279,0.01685496278111114,0.624117599035101,0.7359047141982523,0.3958290888264394,0.40785062127054517,0.2396066160035762,0.6446469248291572,0.3295454545454546,0.5306569343065694,0.8443382133253663,0.7735158612063179
0.18166100921382788,0.289667684752027,1.5232952404872537,0.01749674135136909,0.3685062956760152,0.1861746535314744,0.15597786241773764,0.8317247459821732,0.2735806884219938,0.004555808656036446,0.4943181818181819,0.3357664233576642,0.5891843441888258,0.5626839206970148
0.0018127523630251858,0.20525057268616864,0.0698229310561346,0.03301761444464643,0.05112226067181719,0.05443312740023376,0.033210598358857354,0.5590330637262806,0.22619579794367456,0.06121426154556632,0.3338047041196085,0.051094890510948905,0.2479832685987451,0.08796299504692795
0.496362994026683,1.4591706510585953,0.9303026497551175,0.030590608192248972,0.5687351499739657,0.6858685367618411,0.37330967019405903,0.376890346261099,0.1475189986589182,0.5694760820045559,0.3366477272727273,0.40437956204379555,0.8470271885270391,0.784685765339261
0.008763858773847904,0.21003379810654835,0.9767675499183726,0.016464632645904094,0.07881348520238479,0.07881115378193354,0.04425108843697055,0.5005372098038599,0.0,0.011389521640091115,0.0653409090909091,0.029197080291970802,0.2536599940244997,0.22479432067548233
0.18509218410060246,0.26044040801719015,1.0249158712705777,0.045982275591576506,0.43937562684823084,0.385780479022899,0.2550832203836562,0.49651444336011646,0.36880928208438774,0.24784566700494498,0.374761027007675,0.27350750958325293,0.7322975799223186,0.6226941900797819
0.004362088589846277,0.2091534409718696,0.6977269873163381,0.01498491404589613,0.053252354866476226,0.04630711860633384,0.04132372856699202,0.5344774815659076,0.06392489941886455,0.034168564920273356,0.23011363636363635,0.021897810218978103,0.2479832685987451,0.09634042314663527
0.10098631214110151,0.25137142422288017,1.8023358030892882,0.07603997669897512,0.2641316801377219,0.1522791784939055,0.0560838367117977,0.5640781011101874,0.3303531515422441,0.02050113895216401,0.5255681818181819,0.051094890510948905,0.5769345682700928,0.3546444562209473
0.13723893085138555,0.37733066052037467,0.6746201180459626,0.014730910759848975,0.6305078816190782,0.7094116992263595,0.1779929081972994,0.6935878399106393,0.21546714349575324,0.6833712984054671,0.5213068181818182,0.5367883211678831,0.6504332237824917,0.6408732496276172
1.908142379026124,0.41991993112966824,1.3954539746326762,0.11031948555307719,0.3685062956760152,0.04792118884621806,0.37843372128658886,0.4145016877790958,0.6942333482342422,0.12984054669703873,0.42471590909090917,0.1386861313868613,0.7173588288019124,0.686949104176008
0.4802717868447727,0.5591874986756176,1.188952050837901,0.0134185859971153,0.40897808537453706,0.26014359659375524,0.25219980376546325,0.5006455733221363,0.5444792132320071,0.06833712984054671,0.1803977272727273,0.2043795620437956,0.6166716462503734,0.6324958215279098
0.3834467725942232,0.580443699937317,0.8140148185357279,0.014900348477920263,0.5836458093365791,0.566872599766238,0.12247142912928198,0.5964154106396178,0.40634778721502013,0.6856492027334852,0.5681818181818182,0.2481751824817518,0.7206453540484019,0.5780425388798117
0.381153075644299,0.33298212598296695,0.0698229310561346,0.013794711160783197,0.53678373705408,0.5155006400623365,0.16668225253769425,0.7124400251987092,0.18730442556995974,0.23690205011389523,0.5454545454545455,0.7956204379562043,0.6426650731998809,0.6338920595445278
0.2294125382840322,0.3036127158062874,1.5348486751224413,0.012239726650425714,0.21087932527124575,0.09756776312127788,0.09094279206614968,0.44033309702257234,0.7206079570853822,0.007075503592898244,0.26833440762976685,0.0875912408759124,0.6375858978189424,0.4942682578827374
0.13303854704880747,0.4147393122086263,0.5814391560969484,0.07827720861937114,0.5993666828735476,0.5507354528901335,0.43824489057616645,0.40208895344973494,0.5368797496647295,0.34874400652292903,0.3270594583841891,0.33882891007364235,0.8757095906782193,0.8026513992441974
0.5310095162511249,1.1947574886526389,1.8372472686173555,0.011921698798412539,0.2193997020498819,0.21522791784939055,0.0833350236454234,0.4682847509538346,0.2637460885113992,0.18695969136599952,0.19359383204450592,0.072992700729927,0.5446668658500151,0.4733246876334689
1.036954515545471,1.1873462448994125,1.4768303403239984,0.012679876380059631,0.39193733181726476,0.2523515333667279,0.14184122889564652,0.4413594835541716,0.3182834152883326,0.22779043280182235,0.14488636363636365,0.15328467153284672,0.6752315506423661,0.5654763967302506
0.030150909194216206,0.24045760636710176,0.5814391560969484,0.04535248615156043,0.5261332660807847,0.49796849780152497,0.16514292721260979,0.43327208927978733,0.5623603039785426,0.04100227790432802,0.0965909090909091,0.4160583941605839,0.7741260830594561,0.6227221554115846
0.015147096828588343,0.21507373392699086,0.6746201180459626,0.015556996280976388,0.3685062956760152,0.10330049535259084,0.6096056605405411,0.46520354676435227,0.5274921770227983,0.04328018223234625,0.3295454545454546,0.18978102189781024,0.6746340005975502,0.6967227702923334
0.01660156930165893,0.31389818870942626,1.5815647369082004,0.012483050659308546,0.28756271627897145,0.136416764067457,0.09811041974626418,0.4813364211220894,0.3915958873491283,0.05406720341418027,0.2833294502491768,0.1167883211678832,0.5527337914550343,0.3602294082874189
0.06166198979825622,0.21499686584109634,1.3954539746326762,0.011607043349714413,0.22792007882851817,0.09550843212556354,0.15565325679768166,0.502095190953419,0.17076441662941438,0.1275626423690205,0.37926136363636365,0.12408759124087591,0.48730206154765465,0.5068344000322987
0.045669620028116205,0.2237467745618819,1.209343212357152,0.011782561613156774,0.06816301422908955,0.09600935047587242,0.03287837307884752,0.7048729802715201,0.22843093428699152,0.14385014867677087,0.41126651649509427,0.0656934306569343,0.0,0.018151094216032893
0.1925988328296001,0.5623898521408082,1.314077608941354,0.011606685670574938,0.5602147731953295,0.5716591528914121,0.38432587463257456,0.367384003275699,0.2852033974072419,0.27107061503416857,0.12642045454545459,0.17518248175182483,0.8709291903196896,0.7986481455054403
0.2813203248575403,0.5037569066982095,0.8722843149566748,0.02234758584092867,0.5964263745045334,0.674458729893694,0.49288637187370327,0.3613933408502291,0.2056325435851587,0.5125284738041003,0.30113636363636365,0.32335766423357665,0.9112638183447865,0.8237804298045627
1.1096482176274256,1.1717840833588806,1.8955167650383022,0.012641144838956484,0.4324091215157867,0.3568764957978516,0.21206843281205423,0.39027732995760545,0.33392936969155124,0.7767653758542142,0.48011363636363646,0.14671532846715327,0.803704810277861,0.6827603901261544
0.002737159384376266,0.20990471773589528,1.1513248775587093,0.018946108321541606,0.5027022299395353,0.30071798296877605,0.15161109204032502,0.5271690778663027,0.3911488600804649,0.04100227790432802,0.578125,0.3094890510948905,0.7060053779504032,0.5557027306139252
0.03411773978038575,0.21172634633747106,0.604797186989828,0.015304168226387506,0.0766833910077257,0.05877441976957755,0.0567081786787836,0.5699430209625629,0.06392489941886455,0.08877914267085832,0.32484896747864844,0.108760584699664,0.13444876008365703,0.19268084629327065
0.03582432325927936,0.22796581723862072,1.116413412030642,0.014000478860021155,0.07881348520238479,0.07753102910892191,0.05479450918739112,0.509546716280936,0.27760393383996423,0.06398204702568369,0.2749822735805872,0.0875912408759124,0.17956378846728405,0.2820400793568164
0.005308535849983412,0.20953343037761232,0.7906567876428483,0.013233716979026665,0.04047178969852194,0.06784660766961652,0.03406909085502134,0.5854911412405444,0.22843093428699152,0.0700109772650781,0.3336950046486331,0.0726664862696968,0.2210935165820136,0.143812515711644
0.042113718467795595,0.22852129793480186,1.209343212357152,0.012187556593082294,0.08307367359170287,0.08554572271386432,0.06708712825849782,0.6111968079109265,0.27760393383996423,0.03644646924829158,0.6335227272727273,0.11900324387021065,0.33731700029877487,0.35185198018771147
0.7470082552378788,0.9461631981872771,1.5815647369082004,0.013660070513280831,0.36424610728669726,0.21071965269661047,0.13496324556603367,0.38644064803221495,0.2883325882878856,0.10478359908883829,0.08238636363636363,0.11751824817518246,0.7173588288019124,0.5487215405308358
0.02509517167558968,0.2168039910302392,1.104761364886796,0.03374779085937463,0.11289499231692951,0.06678911337451995,0.03897936995573905,0.5267775379842285,0.48681269557443013,0.09794988610478361,0.22585227272727276,0.15328467153284672,0.32984762473857154,0.20803946447606747
0.49632257928529155,0.36164376963291955,1.5232952404872537,0.0183281409625687,0.22578998463385902,0.16201925752768964,0.07795850241574132,0.44571242563738844,0.06392489941886455,0.045558086560364475,0.125,0.14598540145985403,0.5885867941440095,0.4188714049853708
0.6813185378111524,0.4625063010564752,1.3720959437397966,0.01630975757851143,0.3940674260119239,0.28763844826626594,0.15336428662947635,0.40047985743306436,0.3482342422887796,0.1435079726651481,0.13778409090909088,0.07518248175182479,0.8066925605019422,0.6143447273118773
0.022497768483100037,0.22075036955323896,1.7674243375612209,0.0170419267770167,0.5964263745045334,0.5116602660433016,0.22769951619371703,0.4546565050845618,0.32543585158694677,0.387243735763098,0.6477272727272727,0.3722627737226277,0.7624738571855394,0.5906086810293728
0.1093134442707293,0.21396712355835845,0.9575210979890418,0.02993043469481802,0.5666050557793068,0.5310847665163911,0.2810184332332723,0.512309850078104,0.47518998658918193,0.3549508432413074,0.4157405207386071,0.3449325698993979,0.7648640573648042,0.704539872367225
0.14696985665138668,0.22719713637967553,0.856672691006211,0.02450658822381953,0.5893634689201954,0.5207706206737703,0.43203335999381653,0.45434618836788415,0.546714349575324,0.34217748968568257,0.3732891948353027,0.329663686699969,0.9154466686585003,0.8276165156491807
0.09166608625843807,0.24155696502951768,1.1395202813010175,0.01792329927370296,0.47288091121430853,0.44732008682584734,0.2902760956871658,0.40374916433351704,0.3687974966472955,0.4441913439635536,0.6392045454545455,0.2408759124087591,0.8276068120705111,0.71906257855822
0.29474649601442837,0.2938374158264938,0.7675499183724728,0.018409691806368998,0.6006865628938514,0.6152390493682863,0.29182251378082436,0.4919877371307875,0.2606168976307555,0.69248291571754,0.43465909090909094,0.47664233576642334,0.7798028084852104,0.7455911008739601
0.15939885592373804,0.36957858657497455,0.9652141152831848,0.023511218275680607,0.6709796713176001,0.8588523404018479,0.3941475676769819,0.4190509109520209,0.32722396066160037,0.6400911161731208,0.3607954545454546,0.5766423357664233,0.8380639378547952,0.8126105256716193
0.2510391903855072,0.2946742627238738,0.7441918874795932,0.013509947468741193,0.2193997020498819,0.10318918016363332,0.04944842606741835,0.5232209655306093,0.22619579794367456,0.03644646924829158,0.23863636363636365,0.09489051094890509,0.413205855990439,0.1703410380273842
0.0195863949867392,0.33517329692090925,0.41868642471430373,0.01643688696408482,0.39686633705924945,0.3783916752934293,0.10593086584593685,0.4918763067204843,0.47518998658918193,0.24078196934276438,0.354197655146009,0.2700729927007299,0.6489393486704511,0.5040419239990628
0.22134530684961137,0.36788603834405187,1.0699485118673868,0.0183761721612982,0.5793856209472609,0.6567039572549674,0.40592780514629717,0.37675642530926684,0.24228877961555656,0.4373576309794989,0.15767045454545459,0.17518248175182483,0.8252166118912458,0.802836859555294
0.4738276059260291,0.4865631112589731,1.6978525681275904,0.02278855312288139,0.26626177433238096,0.21667501530583846,0.14587323680840508,0.5320290794312659,0.32230666070630304,0.19134396355353075,0.16193181818181823,0.1094890510948905,0.6214520466089035,0.5333629223480388
0.0537009272479669,0.2624795878052599,1.6978525681275904,0.01228683810279656,0.29821318725226675,0.18539544720877163,0.1403042218926331,0.5440012036061255,0.256593652212785,0.01366742596810934,0.3224431818181818,0.1313868613138686,0.7051090528831789,0.558495206647161
0.35578700606496055,1.1385625668400154,1.01167901544644,0.014820790417897044,0.27691224530567626,0.21884566149051038,0.11329574544660179,0.40301004335508445,0.2038444345105051,0.04328018223234625,0.0653409090909091,0.1021897810218978,0.7089931281744848,0.5557027306139252
0.04606354920242745,0.2891716680468208,1.3720959437397966,0.016407863856767423,0.21726960785522287,0.13163021094228308,0.11303854139305262,0.7965781633562937,0.7295485024586499,0.0022779043280182236,0.6022727272727274,0.1094890510948905,0.559008066925605,0.4775134016833227
0.004700344395914171,0.32138318703851215,1.9535350998367451,0.013664209371894756,0.08946395617568004,0.09155674291757109,0.03976216031965925,0.5774773523748006,0.22619579794367456,0.0022779043280182236,0.05255681818181819,0.0437956204379562,0.38960262922019684,0.12007646942913963
0.058615671388745835,0.2075566152630042,1.0418959436788293,0.021849774152599435,0.2833025278896534,0.04753158568486669,0.13786306614380142,0.5568899596661323,0.38805824502642106,0.023759772174360195,0.35589869800244295,0.1582229045174907,0.5073199880489994,0.43575116922919
0.7629235529048212,1.1969359012000644,1.1744317468290848,0.016157795041254492,0.6475486351763505,0.7387432515166695,0.30533082527950683,0.3610498489432397,0.2762628520339741,0.621867881548975,0.3366477272727273,0.20948905109489052,0.9046907678518075,0.7497798149238136
0.1162972215552619,0.27510190764563724,0.34886349365816904,0.012986100820470133,0.5879059977258972,0.7216007124172094,0.26649400212817487,0.5206979356899847,0.1354492624050067,0.5558086560364465,0.44886363636363635,0.335036496350365,0.7606812070510904,0.7218550545914556
0.029895040808808032,0.22024275011808647,1.7443174682908453,0.016763396921405545,0.10011442714897528,0.08554572271386432,0.0415411725864202,0.44613667903441406,0.28967367009387573,0.006833712984054671,0.011363636363636367,0.0145985401459854,0.3979683298476244,0.15218994381135142
0.08248891573022381,0.29517463045280984,0.604797186989828,0.012327102554497458,0.5900360919205562,0.7089664384705293,0.35650706356249195,0.4163602243472706,0.2132320071524363,0.41457858769931666,0.21164772727272735,0.23211678832116786,0.8553928891544667,0.790270717405733
0.0014908549046633664,0.2083644553355183,1.0001255808112521,0.013932877502660385,0.28756271627897145,0.15350364557243834,0.09806484769492307,0.6814552150530495,0.6034868126955744,0.23006833712984054,0.3849431818181818,0.1605839416058394,0.4230654317299072,0.5403441124311282
0.17088076643212066,0.4022018414000429,0.9892998948927425,0.055037530567473375,0.5254447385734948,0.498600465532566,0.29191022533259187,0.45765714284929726,0.3658475395915823,0.3158396284298624,0.3532630325856468,0.3106115079184571,0.8413504631012847,0.7144309201960574
0.39545412056239726,0.9151737568418392,0.9652141152831848,0.017663777509503903,0.5729953383632839,0.6986697834919575,0.3404567362309447,0.3474093355058602,0.16897630755476084,0.6833712984054671,0.39630681818181823,0.4291970802919708,0.8778010158350762,0.7637421950899926
0.43777055424098194,0.5345316822348629,1.139684322634065,0.013204540580649491,0.48963450273485687,0.44832560091743534,0.28336665097708297,0.469092790121976,0.3819940379847043,0.32803270792835443,0.3457067109718785,0.265534289362198,0.8183447863758588,0.70018351135341
0.18032333625981273,0.24031692326650234,1.4652769056888109,0.011801978480728273,0.17040753557272387,0.13636110647297825,0.16177361895928574,0.5251939994011137,0.27760393383996423,0.08474847132571386,0.3136304079744583,0.4525547445255474,0.394084254556319,0.4858908297830302
0.3057993321028679,1.1054875347867226,1.4883837749591864,0.025344681544629315,0.5474342080273752,0.6679467913396784,0.34975898732907135,0.38429075672150453,0.1470719713902548,0.45330296127562647,0.24147727272727276,0.1781021897810219,0.8377651628323868,0.7930631934389688
0.07612561011596557,0.2193072800161626,1.209343212357152,0.014723348400900076,0.5027022299395353,0.5408805031446542,0.10651216484020462,0.7667127688003763,0.2735806884219938,0.11845102505694761,0.6789772727272728,0.18248175182481752,0.6121900209142512,0.5947973950792266
0.17479930094411036,0.48631945393009995,1.077208043290375,0.02801714179570238,0.35601895402409345,0.3353679392134551,0.17830732396463156,0.5044686060823109,0.2871896770985457,0.23668707927581267,0.3270104034005267,0.20878038886732167,0.6043962927432833,0.5179121484104788
0.06865639771771266,0.21917819964550955,0.9069446188622379,0.017875370269013313,0.1278056516795429,0.07914509934880615,0.06178760612445593,0.5643254970670071,0.1779168529280286,0.004555808656036446,0.0,0.05839416058394161,0.32237824917836844,0.332304647955061
0.5384379931560707,0.49898661885328816,1.1366997622932515,0.1880479145838418,0.5256576077183992,0.43463477232106906,0.4034860066674021,0.3940576502175971,0.3612698971071301,0.251892179557699,0.33595848265804157,0.3404033940171012,0.7962354347176577,0.7056258006032848
0.037021094478851456,0.21241815911052173,1.0001255808112521,0.014044933267355902,0.08307367359170287,0.06717871653587132,0.04372168419060135,0.6036553204172932,0.06392489941886455,0.0824849943264499,0.34991565343968317,0.0145985401459854,0.2485808186435614,0.14660499174487973
0.06771558652695325,0.2723448089421376,1.6978525681275904,0.02200641103888947,0.05112226067181719,0.04959091668058105,0.040178064056800744,0.5982504343689212,0.04112650871703173,0.01366742596810934,0.33380681818181823,0.072992700729927,0.26202569465192704,0.14800122976149777
0.053965822508719875,0.23387015644006579,1.1161809155997153,0.014782569846993146,0.09159405037033902,0.057828240663438515,0.04007194002689008,0.6504325799057273,0.06392489941886455,0.09211007614926257,0.3779630126990863,0.12216801347214189,0.15058261129369588,0.14102003967840826
0.16413572021635175,0.290930931974935,1.0420364923252288,0.013709685719628002,0.1554968762101105,0.06823621083096787,0.21075392798571496,0.46676459480593807,0.3035315154224408,0.08777766546433126,0.24502455718380217,0.14598540145985403,0.16313116223483726,0.33090840993844295
0.08107472053343792,0.25953539508137546,0.9652141152831848,0.01566593512745648,0.6432884467870323,0.7790950075137754,0.226718809747503,0.4390429577766776,0.1591417076441663,0.8018223234624146,0.6292613636363638,0.3,0.8652524648939348,0.7204588165748377
0.009628789225668217,0.2731995382826975,1.0154463195538854,0.0276049071239916,0.30460346983624376,0.250180887182056,0.13771060312863395,0.5088341750334014,0.43451050514081363,0.13992416801808946,0.3341461013215196,0.26277372262773724,0.5712578428443384,0.5836274909462834
0.011154789375963401,0.3516060589007729,0.6279040562602035,0.011407407292867452,0.3415459091306444,0.392799602081612,0.1717359749097989,0.46382957913639467,0.05230219043361645,0.28094446924986904,0.30297490136145105,0.23382690312954985,0.5503435912757695,0.4682471722582058
0.23450905711766828,0.46790592150525434,0.8489262840637952,0.019465254043979564,0.16614734718340574,0.1385874102521289,0.08769589283938238,0.4188045372925434,0.410818059901654,0.06655919247429935,0.23821339522678836,0.0364963503649635,0.6280250971018821,0.4132864529188992
0.6630879611725224,0.6089965679940228,1.4652769056888109,0.02694044147688695,0.34720535372942474,0.2764512717760338,0.24855805629267755,0.5768496618066711,0.9177469825659365,0.20911619334281714,0.4052647184263012,0.15060508113463672,0.800418285031371,0.6517787351488663
0.16844772568563013,0.3526415015358011,1.7792289338189127,0.011602342423881314,0.23857054980181336,0.12862470084042965,0.08778699641195845,0.6409098801628516,0.47518998658918193,0.09407442556657085,0.39753266533130305,0.1094890510948905,0.49686286226471443,0.4188714049853708
0.4078175793337118,0.4239457028170741,1.2791661434132866,0.3711088135254118,0.6326379758137372,0.5360939500194801,0.48190071902919424,0.3012968156286768,0.32811801519892714,0.19950040909897096,0.3288878548737497,0.4534258871291991,0.9435315207648638,0.8084218116217655
0.35561774069681984,0.5496805118258332,1.9070701996734902,0.015631495736027033,0.20874923107658672,0.13118495018645293,0.06433423428339916,0.5049944262159842,0.27805096110862765,0.04328018223234625,0.2854831176945895,0.0437956204379562,0.6570062742754703,0.3672105983705084
0.18506097952136483,0.30404926852051856,0.5116162250408138,0.015167585892127992,0.6155972222564647,0.6972226860355095,0.21128020330789038,0.518871090339419,0.2056325435851587,0.7790432801822323,0.45738636363636365,0.3970802919708029,0.7532118314908871,0.6660055339267396
0.035081828395892176,0.23425594721078166,0.8838377495918626,0.031759912396212585,0.19596866590863238,0.13513663939444537,0.040919003033123263,0.6995785023361092,0.2530174340634779,0.06378132118451026,0.21875000000000006,0.0437956204379562,0.32028682402151176,0.20105827439297796
0.1293892608592852,0.32238303217698305,0.8140148185357279,0.016921082324894084,0.6028166570885105,0.6372794567818778,0.24457782548952517,0.5439316873868538,0.2932498882431828,0.6082004555808657,0.3849431818181818,0.5051094890510949,0.7051090528831789,0.6757792000430648
0.047935823956685664,0.2620763929396245,1.5232952404872537,0.018846520229707786,0.30247337564158483,0.14064674124784327,0.11821454397562958,0.6099393821799831,0.23826553419758606,0.061503416856492035,0.9715909090909092,0.06861313868613138,0.5509411413205854,0.47472092565008694
0.18307300496890538,0.6144832089173995,1.017253470412445,0.018956225531486754,0.5239712022725512,0.533778202847463,0.2567433067066523,0.45266946875532926,0.32934699886938845,0.3631661313327401,0.3189479602328092,0.28321660522614106,0.8401553630116525,0.7127892055621886
0.20945837831497108,0.30883684496462815,1.6395830717066433,0.03441547561873456,0.2790423395003353,0.160739132854678,0.0796131034687023,0.5480045199982995,0.4202056325435852,0.04100227790432802,0.1832386363636364,0.031386861313868614,0.48939348670451155,0.3993240727527202
0.3353659229498913,0.735003665552546,1.1046088157729501,0.014970760171376907,0.5027022299395353,0.4537207101909055,0.5733396620215166,0.38870912583462414,0.10236924452391595,0.5216400911161732,0.2556818181818182,0.20875912408759123,0.8670451150283833,0.8154030017048549
0.24928742670818724,0.6569999624645284,1.162878312193897,0.01394662260102021,0.3685062956760152,0.14782657093560417,0.18220247039902554,0.5357655762171178,0.3844434510505141,0.015945330296127564,0.19034090909090912,0.1021897810218978,0.6991335524350166,0.6199296793783488
0.41336518247118276,0.5361763845095338,1.6280296370714558,0.015903331882028013,0.10437461553829336,0.07964601769911503,0.1544909506259103,0.4829168928131776,0.35046937863209654,0.058620338465571076,0.2520626689651232,0.09489051094890509,0.517478338810875,0.46215478350052586
0.3661602146655108,0.24762954381518473,0.5814391560969484,0.011574341256962415,0.47288091121430853,0.48316357767017315,0.40431019186819733,0.38005333423795973,0.1931157800625838,0.32346241457858776,0.1065340909090909,0.20510948905109488,0.8876605915745444,0.8112142876550014
1.313450273372276,0.4683685803618648,1.9304282305663696,0.03197237380506072,0.33016460017215243,0.3803083430734124,0.2960896368392871,0.3548312142104525,0.2570406794814484,0.3485193621867882,0.39346590909090906,0.21094890510948905,0.887063041529728,0.7665346711232285
0.23847625427745595,1.0661441278799184,0.8838377495918626,0.021919188425877506,0.6986708958481676,0.8746034396393387,0.31301309614133527,0.3751043928042226,0.16942333482342425,0.44874715261959003,0.2855113636363637,0.2248175182481752,0.9031968927397669,0.7344211967410167
0.0998496589948918,0.25753537450687464,1.7674243375612209,0.02503712858170077,0.34720535372942474,0.3263761340234875,0.09393560805754042,0.4705726524057461,0.45999105945462676,0.11845102505694761,0.29687500000000006,0.1167883211678832,0.6331042724828202,0.5277779702815671
0.18754309531097357,0.6643111326719675,1.0856224342744654,0.027123072111489697,0.37910935211988517,0.38430126010050436,0.17688876483636437,0.48204987942513283,0.25893982487210426,0.2749319032689375,0.2960378683909611,0.2071370126729869,0.6284204473168646,0.5393001484070671
0.05296054018288358,0.2138003343153798,1.3954539746326762,0.01698454482364093,0.17253762976738285,0.10213168586853674,0.0951022185265836,0.4723310038343823,0.481001341081806,0.006897216791622235,0.28351659656860007,0.09489051094890509,0.6348969226172692,0.5319666843314209
0.029929223798692433,0.223063663836291,0.5814391560969484,0.02917082639661303,0.7050611784321448,0.9999999999999999,0.34367119516075945,0.3405701662863391,0.21144389807778274,0.2528473804100228,0.3693181818181819,0.9452554744525548,0.9366596952494768,0.774912099222936
0.3438417465033459,0.36579174558873706,1.7674243375612209,0.011741786191256627,0.33016460017215243,0.2281404797684644,0.22251345457079394,0.7366306472079059,0.2735806884219938,0.1571753986332574,0.5028409090909092,0.4817518248175182,0.6071108455333132,0.6227221554115846
0.03268801102653444,0.22430660628179294,1.4883837749591864,0.01586240316906809,0.10437461553829336,0.05576890966772416,0.05177989610491958,0.4829424502467333,0.08627626285203398,0.025056947608200455,0.1803977272727273,0.09489051094890509,0.400956080071706,0.329512171921825
